photoid,label,longitude,latitude, downloadurl
6960622561,0,141.351608,43.06673,http://farm8.staticflickr.com/7062/6960622561_f6f90e7423.jpg
6122177415,1,141.350097,43.066881,http://farm7.staticflickr.com/6069/6122177415_56b8455450.jpg
3261815217,2,141.350269,43.066174,http://farm4.staticflickr.com/3363/3261815217_f72dcdcde7.jpg
9065880075,-1,141.351166,43.068666,http://farm4.staticflickr.com/3676/9065880075_4c82d8f561.jpg
7675987218,4,141.3508,43.068624,http://farm9.staticflickr.com/8291/7675987218_5dbb076303.jpg
13965134303,-1,141.350594,43.066677,http://farm3.staticflickr.com/2937/13965134303_75afb59601.jpg
6122715126,9,141.350097,43.066881,http://farm7.staticflickr.com/6200/6122715126_76f05783b9.jpg
4629326447,3,141.349777,43.067055,http://farm4.staticflickr.com/3397/4629326447_2b2e3b0297.jpg
4221216781,4,141.350801,43.068625,http://farm5.staticflickr.com/4014/4221216781_ecfe8d9a8a.jpg
36522949,-1,141.353015,43.068386,http://farm1.staticflickr.com/28/36522949_c9b7316214.jpg
2746421426,5,141.352329,43.068511,http://farm4.staticflickr.com/3045/2746421426_5e4deaa99b.jpg
13941972182,6,141.352163,43.067913,http://farm8.staticflickr.com/7168/13941972182_f2624a2856.jpg
3262642954,2,141.350269,43.066174,http://farm4.staticflickr.com/3533/3262642954_538a045338.jpg
13658199794,-1,141.35244,43.068281,http://farm3.staticflickr.com/2813/13658199794_eb59bb6954.jpg
2667168841,-1,141.350055,43.068578,http://farm4.staticflickr.com/3166/2667168841_5bafe9d423.jpg
9035406313,7,141.350777,43.068611,http://farm4.staticflickr.com/3714/9035406313_3c644898c0.jpg
5338161279,-1,141.352059,43.068681,http://farm6.staticflickr.com/5206/5338161279_8ec3252b92.jpg
9028411145,-1,141.352726,43.067719,http://farm8.staticflickr.com/7315/9028411145_77672b7c19.jpg
7034568133,6,141.352972,43.068198,http://farm8.staticflickr.com/7243/7034568133_136d79d2be.jpg
2746419944,5,141.352329,43.068511,http://farm4.staticflickr.com/3284/2746419944_a2e4e0391f.jpg
3212166275,8,141.351997,43.066761,http://farm4.staticflickr.com/3125/3212166275_a463d03a3b.jpg
5842043005,-1,141.349347,43.066772,http://farm3.staticflickr.com/2596/5842043005_bf31cd27b3.jpg
3681617458,9,141.350235,43.067015,http://farm4.staticflickr.com/3192/3681617458_20fa66330d.jpg
5022989982,-1,141.351915,43.067421,http://farm5.staticflickr.com/4103/5022989982_0f8aa1e383.jpg
2667169359,-1,141.350055,43.068578,http://farm4.staticflickr.com/3203/2667169359_5c57346700.jpg
12023085844,10,141.351027,43.066997,http://farm8.staticflickr.com/7428/12023085844_9a0045012a.jpg
6026008588,11,141.349961,43.068,http://farm7.staticflickr.com/6136/6026008588_772615c8b1.jpg
3262646348,2,141.350269,43.066174,http://farm4.staticflickr.com/3341/3262646348_a5138733ca.jpg
13657926985,4,141.350699,43.068567,http://farm8.staticflickr.com/7016/13657926985_909dac5690.jpg
9025358234,12,141.351792,43.067539,http://farm4.staticflickr.com/3800/9025358234_814a851a8b.jpg
2746416692,5,141.352329,43.068511,http://farm4.staticflickr.com/3133/2746416692_27e447f565.jpg
9123938864,13,141.350398,43.067688,http://farm8.staticflickr.com/7448/9123938864_e1975f411c.jpg
13504963924,-1,141.350586,43.065895,http://farm8.staticflickr.com/7203/13504963924_e9541f6962.jpg
106822990,4,141.35044,43.068699,http://farm1.staticflickr.com/28/106822990_66027a6a11.jpg
2638083785,-1,141.350826,43.068668,http://farm4.staticflickr.com/3053/2638083785_389d69348c.jpg
6618067733,-1,141.350709,43.067422,http://farm8.staticflickr.com/7161/6618067733_ef77ee3363.jpg
9030642918,7,141.350709,43.068809,http://farm6.staticflickr.com/5541/9030642918_9567321128.jpg
3949685833,4,141.350878,43.068638,http://farm3.staticflickr.com/2619/3949685833_4f359a5f3e.jpg
9123936586,-1,141.350398,43.067688,http://farm3.staticflickr.com/2882/9123936586_abde4be369.jpg
6814256313,4,141.3508,43.068624,http://farm8.staticflickr.com/7164/6814256313_1156979404.jpg
2745578613,5,141.352329,43.068511,http://farm4.staticflickr.com/3038/2745578613_093ed0a1fb.jpg
4629939020,3,141.349916,43.067,http://farm5.staticflickr.com/4010/4629939020_e42d314e3d.jpg
5338748044,-1,141.349877,43.068321,http://farm6.staticflickr.com/5246/5338748044_953f9bae72.jpg
106799507,-1,141.350955,43.066881,http://farm1.staticflickr.com/47/106799507_bc08355c8b.jpg
6023383971,9,141.350491,43.066963,http://farm7.staticflickr.com/6083/6023383971_a907d1b761.jpg
13994638915,-1,141.35205,43.067324,http://farm8.staticflickr.com/7308/13994638915_20ab8a60e7.jpg
2746418390,5,141.352329,43.068511,http://farm4.staticflickr.com/3192/2746418390_1e838059eb.jpg
4847716585,-1,141.351467,43.06794,http://farm5.staticflickr.com/4090/4847716585_9dac3a1e7a.jpg
5042798327,17,141.35021,43.067469,http://farm5.staticflickr.com/4085/5042798327_88c07dd4ed.jpg
6814372896,14,141.351608,43.06673,http://farm8.staticflickr.com/7057/6814372896_094acb1111.jpg
6888468626,6,141.352972,43.068151,http://farm8.staticflickr.com/7254/6888468626_8c44cf3760.jpg
6888481058,6,141.352972,43.068151,http://farm8.staticflickr.com/7046/6888481058_7892c0641b.jpg
6914493774,4,141.351081,43.068522,http://farm8.staticflickr.com/7188/6914493774_aafcb15ba8.jpg
36520840,15,141.353015,43.068386,http://farm1.staticflickr.com/29/36520840_2491466140.jpg
3873310255,-1,141.350801,43.068625,http://farm3.staticflickr.com/2638/3873310255_a350bbac50.jpg
4728858445,-1,141.34943,43.06843,http://farm2.staticflickr.com/1072/4728858445_c0939cc000.jpg
5462280344,6,141.352777,43.068111,http://farm6.staticflickr.com/5213/5462280344_22c23dff0c.jpg
8518040788,-1,141.35117,43.068668,http://farm9.staticflickr.com/8109/8518040788_18737ee561.jpg
2127574525,-1,141.350526,43.06826,http://farm3.staticflickr.com/2235/2127574525_ac1208ba3d.jpg
6122709954,1,141.350097,43.066881,http://farm7.staticflickr.com/6088/6122709954_aa2d17a597.jpg
8618405180,6,141.352651,43.068872,http://farm9.staticflickr.com/8124/8618405180_7cc39e97b4.jpg
106799560,10,141.350955,43.066881,http://farm1.staticflickr.com/53/106799560_0c3cf39f89.jpg
8443199675,7,141.351213,43.068683,http://farm9.staticflickr.com/8089/8443199675_f05586967f.jpg
9066501296,7,141.350709,43.068809,http://farm3.staticflickr.com/2876/9066501296_c47a05453f.jpg
12746892684,10,141.350555,43.066666,http://farm4.staticflickr.com/3735/12746892684_5e45164480.jpg
3262645994,2,141.350269,43.066174,http://farm4.staticflickr.com/3303/3262645994_93ceb4806e.jpg
8443196979,7,141.351213,43.068683,http://farm9.staticflickr.com/8093/8443196979_26ca71c128.jpg
6055639959,4,141.350799,43.068626,http://farm7.staticflickr.com/6189/6055639959_f29c59af90.jpg
3382105854,10,141.350763,43.066716,http://farm4.staticflickr.com/3577/3382105854_8eda2f08a7.jpg
3261818329,2,141.350269,43.066174,http://farm4.staticflickr.com/3379/3261818329_4104081860.jpg
9037712402,16,141.350638,43.068655,http://farm4.staticflickr.com/3809/9037712402_2212144228.jpg
6888476630,6,141.35293,43.068072,http://farm8.staticflickr.com/7094/6888476630_03a8800175.jpg
6960636243,0,141.351608,43.06673,http://farm8.staticflickr.com/7066/6960636243_14f22142fc.jpg
3933766826,17,141.35044,43.067508,http://farm3.staticflickr.com/2551/3933766826_dfaf4686ca.jpg
106823046,7,141.35044,43.068699,http://farm1.staticflickr.com/51/106823046_0e4e1e06b7.jpg
6814515174,0,141.351608,43.06673,http://farm8.staticflickr.com/7051/6814515174_f3cfae7a2e.jpg
6914495110,4,141.351081,43.068522,http://farm6.staticflickr.com/5333/6914495110_11163c0dd5.jpg
4629919836,3,141.349777,43.067,http://farm5.staticflickr.com/4008/4629919836_a670329d23.jpg
7786802252,6,141.352543,43.068166,http://farm9.staticflickr.com/8438/7786802252_c80df05918.jpg
7636233710,-1,141.350419,43.068652,http://farm9.staticflickr.com/8022/7636233710_30d77cf37e.jpg
4240878426,4,141.350801,43.068625,http://farm5.staticflickr.com/4049/4240878426_0408773450.jpg
9123938256,13,141.350398,43.067688,http://farm4.staticflickr.com/3742/9123938256_249aed09ed.jpg
9123935896,-1,141.350398,43.067688,http://farm4.staticflickr.com/3726/9123935896_7a653eac5b.jpg
4224937372,4,141.350801,43.068625,http://farm3.staticflickr.com/2719/4224937372_a0c4d5d6a7.jpg
3659654782,-1,141.349776,43.066031,http://farm3.staticflickr.com/2426/3659654782_4d8928387f.jpg
5890558306,-1,141.349625,43.067069,http://farm6.staticflickr.com/5035/5890558306_fc4c4268b0.jpg
106822963,7,141.35044,43.068699,http://farm1.staticflickr.com/47/106822963_961b936054.jpg
4629330461,18,141.349777,43.067027,http://farm5.staticflickr.com/4029/4629330461_60e95ab95f.jpg
4629305353,-1,141.351055,43.066611,http://farm5.staticflickr.com/4008/4629305353_704bb3242d.jpg
6960427565,0,141.351608,43.06673,http://farm8.staticflickr.com/7182/6960427565_6c8662d1fb.jpg
3262644566,2,141.350269,43.066174,http://farm4.staticflickr.com/3423/3262644566_a9e7133702.jpg
4240886044,4,141.350801,43.068625,http://farm3.staticflickr.com/2615/4240886044_2237420fbb.jpg
2746410878,5,141.352329,43.068511,http://farm4.staticflickr.com/3119/2746410878_2daa775536.jpg
5042809423,17,141.35021,43.067476,http://farm5.staticflickr.com/4105/5042809423_33786ec5d5.jpg
13658154324,6,141.35244,43.068281,http://farm8.staticflickr.com/7160/13658154324_6275a3f97d.jpg
13658206054,19,141.35244,43.068281,http://farm8.staticflickr.com/7127/13658206054_d0183a833f.jpg
9035486015,7,141.350777,43.068611,http://farm8.staticflickr.com/7385/9035486015_16325b3760.jpg
3933764366,17,141.35044,43.067508,http://farm3.staticflickr.com/2494/3933764366_9a51ae56cf.jpg
12746581483,-1,141.350833,43.067222,http://farm6.staticflickr.com/5480/12746581483_df9da9aa3e.jpg
9482731047,-1,141.351666,43.0685,http://farm3.staticflickr.com/2854/9482731047_008a8da734.jpg
2735435233,24,141.352393,43.068245,http://farm4.staticflickr.com/3002/2735435233_cb2350406e.jpg
7994160881,6,141.352415,43.068174,http://farm9.staticflickr.com/8029/7994160881_0c86d5664e.jpg
4221239629,4,141.350801,43.068625,http://farm3.staticflickr.com/2499/4221239629_733a05f5fd.jpg
3950473414,7,141.350878,43.068638,http://farm3.staticflickr.com/2525/3950473414_acee4fecd4.jpg
6814546202,-1,141.351608,43.06673,http://farm8.staticflickr.com/7194/6814546202_939780605c.jpg
7981708858,4,141.3508,43.068624,http://farm9.staticflickr.com/8313/7981708858_d939fb4a4f.jpg
9197344240,7,141.3508,43.068625,http://farm6.staticflickr.com/5452/9197344240_f2bdca87c4.jpg
7034563525,6,141.35293,43.068135,http://farm8.staticflickr.com/7251/7034563525_11c4be3237.jpg
4221225003,4,141.350801,43.068625,http://farm5.staticflickr.com/4060/4221225003_958f377b78.jpg
2746415222,5,141.352329,43.068511,http://farm4.staticflickr.com/3279/2746415222_10dd3009c7.jpg
4221993246,4,141.350801,43.068625,http://farm5.staticflickr.com/4040/4221993246_aca2e446fb.jpg
12746567723,20,141.35,43.068055,http://farm6.staticflickr.com/5527/12746567723_871c65700f.jpg
3261816799,2,141.350269,43.066174,http://farm4.staticflickr.com/3333/3261816799_79be204159.jpg
2745573951,-1,141.352329,43.068511,http://farm4.staticflickr.com/3182/2745573951_7d67dd9a08.jpg
6888467348,6,141.35293,43.068072,http://farm8.staticflickr.com/7131/6888467348_d89ffd4e99.jpg
3262646160,2,141.350269,43.066174,http://farm4.staticflickr.com/3531/3262646160_7d77b75376.jpg
8270339231,-1,141.349833,43.068333,http://farm9.staticflickr.com/8342/8270339231_b7e4f93efb.jpg
3213020604,8,141.351941,43.067058,http://farm4.staticflickr.com/3103/3213020604_5d9e7b1843.jpg
4240880940,4,141.350801,43.068625,http://farm5.staticflickr.com/4071/4240880940_e896b16f40.jpg
13657940733,4,141.350699,43.068567,http://farm4.staticflickr.com/3757/13657940733_65c7f61fa6.jpg
36520842,15,141.353015,43.068386,http://farm1.staticflickr.com/29/36520842_558723d4b3.jpg
6811826517,6,141.352667,43.068248,http://farm8.staticflickr.com/7033/6811826517_4b3643074c.jpg
2467164608,4,141.350801,43.068625,http://farm3.staticflickr.com/2173/2467164608_0ff4ec9395.jpg
8047048842,-1,141.350569,43.06643,http://farm9.staticflickr.com/8033/8047048842_24ce8f6663.jpg
2746412118,5,141.352329,43.068511,http://farm4.staticflickr.com/3158/2746412118_cbce4a12c1.jpg
106823091,7,141.35044,43.068699,http://farm1.staticflickr.com/55/106823091_0cb1587a38.jpg
4691005946,-1,141.350627,43.066975,http://farm5.staticflickr.com/4062/4691005946_4cbb32c987.jpg
13655173455,4,141.350699,43.068567,http://farm4.staticflickr.com/3681/13655173455_be4780a7af.jpg
4221995528,4,141.350801,43.068625,http://farm5.staticflickr.com/4063/4221995528_22b0e24545.jpg
3261817923,2,141.350269,43.066174,http://farm4.staticflickr.com/3393/3261817923_6d811e6723.jpg
13187463965,27,141.350591,43.065894,http://farm4.staticflickr.com/3797/13187463965_0945781df0.jpg
4696408745,-1,141.350044,43.068322,http://farm5.staticflickr.com/4041/4696408745_712d387325.jpg
4696413275,-1,141.351991,43.068872,http://farm5.staticflickr.com/4072/4696413275_4fe5299d97.jpg
3261819971,2,141.350269,43.066174,http://farm4.staticflickr.com/3325/3261819971_714d16a733.jpg
106822919,7,141.35044,43.068699,http://farm1.staticflickr.com/28/106822919_f572d0915f.jpg
106822875,7,141.35044,43.068699,http://farm1.staticflickr.com/52/106822875_a4829675ac.jpg
6023385735,9,141.350411,43.067072,http://farm7.staticflickr.com/6079/6023385735_110f69ec99.jpg
13657849593,6,141.35244,43.068281,http://farm8.staticflickr.com/7302/13657849593_73609485f3.jpg
6145275635,1,141.350097,43.066881,http://farm7.staticflickr.com/6077/6145275635_f1e3d25fdf.jpg
6025446035,11,141.349991,43.067947,http://farm7.staticflickr.com/6207/6025446035_4a656b5cbb.jpg
2745580017,5,141.352329,43.068511,http://farm4.staticflickr.com/3164/2745580017_4879460f24.jpg
6025455999,11,141.349941,43.068036,http://farm7.staticflickr.com/6196/6025455999_4098159c31.jpg
7990725730,-1,141.350828,43.067095,http://farm9.staticflickr.com/8041/7990725730_0c15c0ca6d.jpg
9025358660,12,141.351792,43.067539,http://farm8.staticflickr.com/7417/9025358660_e913eae2f2.jpg
2467165406,7,141.350801,43.068625,http://farm3.staticflickr.com/2338/2467165406_c361ecb4d8.jpg
12400724244,17,141.350709,43.067422,http://farm8.staticflickr.com/7322/12400724244_ec8372d222.jpg
13941971021,7,141.350236,43.068616,http://farm8.staticflickr.com/7175/13941971021_c93b0c087e.jpg
6914489324,7,141.351081,43.068522,http://farm6.staticflickr.com/5464/6914489324_e960ff7808.jpg
6615195351,7,141.3508,43.068624,http://farm8.staticflickr.com/7033/6615195351_50c4de31fe.jpg
36522946,-1,141.353015,43.068386,http://farm1.staticflickr.com/21/36522946_ef7094c30d.jpg
6012355945,-1,141.3508,43.068624,http://farm7.staticflickr.com/6146/6012355945_c8bcd8277d.jpg
2745583047,5,141.352329,43.068511,http://farm4.staticflickr.com/3291/2745583047_e41be177a7.jpg
194087768,4,141.35044,43.068699,http://farm1.staticflickr.com/61/194087768_35afef1929.jpg
8762847438,7,141.350762,43.068629,http://farm6.staticflickr.com/5339/8762847438_8318790e91.jpg
6023920720,7,141.351319,43.068388,http://farm7.staticflickr.com/6202/6023920720_f23359f608.jpg
12746897994,-1,141.350555,43.066666,http://farm8.staticflickr.com/7341/12746897994_4482935007.jpg
4566831751,-1,141.352127,43.066305,http://farm5.staticflickr.com/4026/4566831751_dc242c404b.jpg
2667170191,-1,141.350055,43.068578,http://farm4.staticflickr.com/3035/2667170191_09590a6bc6.jpg
8050108952,-1,141.350709,43.067422,http://farm9.staticflickr.com/8182/8050108952_d90694bc66.jpg
5043417908,-1,141.350264,43.06743,http://farm5.staticflickr.com/4144/5043417908_6838568e57.jpg
3262644122,2,141.350269,43.066174,http://farm4.staticflickr.com/3386/3262644122_bc958ae985.jpg
9025356180,4,141.350709,43.068809,http://farm6.staticflickr.com/5468/9025356180_276ba08fab.jpg
5908407512,6,141.352415,43.068511,http://farm7.staticflickr.com/6028/5908407512_6cdd779cd2.jpg
6960537537,0,141.351608,43.06673,http://farm8.staticflickr.com/7038/6960537537_4b761b1688.jpg
5462290150,6,141.35305,43.068258,http://farm6.staticflickr.com/5258/5462290150_48bba8f9eb.jpg
7683755412,-1,141.350709,43.067422,http://farm9.staticflickr.com/8433/7683755412_e7d2a84258.jpg
106799711,10,141.350955,43.066881,http://farm1.staticflickr.com/45/106799711_f1ea898f76.jpg
9035403993,7,141.350777,43.068611,http://farm8.staticflickr.com/7283/9035403993_b88b775ec7.jpg
5889983559,-1,141.350787,43.067289,http://farm7.staticflickr.com/6051/5889983559_2078e0d44c.jpg
6122722914,1,141.350097,43.066881,http://farm7.staticflickr.com/6089/6122722914_2bbd3547fa.jpg
2910871749,-1,141.349968,43.068856,http://farm4.staticflickr.com/3008/2910871749_fbdc1d0bf3.jpg
5252878725,-1,141.3508,43.068626,http://farm6.staticflickr.com/5244/5252878725_d5a0e71eff.jpg
6056187424,4,141.350799,43.068626,http://farm7.staticflickr.com/6089/6056187424_c163ccb59a.jpg
9194153805,7,141.3508,43.068625,http://farm8.staticflickr.com/7383/9194153805_b5b803b490.jpg
4221994382,4,141.350801,43.068625,http://farm5.staticflickr.com/4050/4221994382_453841bc88.jpg
6960480285,-1,141.351608,43.06673,http://farm8.staticflickr.com/7057/6960480285_c719fa3eee.jpg
4617271784,-1,141.3508,43.068626,http://farm5.staticflickr.com/4023/4617271784_22473e5ece.jpg
9065881737,8,141.352333,43.067,http://farm6.staticflickr.com/5511/9065881737_9309cbb71d.jpg
4221215625,4,141.350801,43.068625,http://farm5.staticflickr.com/4062/4221215625_315371fd17.jpg
6816352271,-1,141.3508,43.068624,http://farm8.staticflickr.com/7168/6816352271_167037c6cc.jpg
4870680509,29,141.350826,43.067312,http://farm5.staticflickr.com/4081/4870680509_8d638caf3f.jpg
106822778,7,141.35044,43.068699,http://farm1.staticflickr.com/52/106822778_d674287831.jpg
8444282884,7,141.351213,43.068683,http://farm9.staticflickr.com/8502/8444282884_f75b4c727d.jpg
4221236097,4,141.350801,43.068625,http://farm5.staticflickr.com/4058/4221236097_c3d081f8eb.jpg
6960642449,0,141.351608,43.06673,http://farm8.staticflickr.com/7036/6960642449_32fed0f778.jpg
9196942002,-1,141.3508,43.068625,http://farm8.staticflickr.com/7435/9196942002_1de906d934.jpg
9197360102,7,141.350724,43.068655,http://farm8.staticflickr.com/7338/9197360102_73b1f1f247.jpg
8443191001,7,141.351213,43.068683,http://farm9.staticflickr.com/8090/8443191001_c06acc8bca.jpg
6814340108,0,141.351608,43.06673,http://farm8.staticflickr.com/7181/6814340108_0870200e8b.jpg
8271406002,-1,141.349833,43.068333,http://farm9.staticflickr.com/8062/8271406002_5667e927b5.jpg
2667989648,-1,141.350055,43.068578,http://farm4.staticflickr.com/3150/2667989648_40856f03af.jpg
6960605037,0,141.351608,43.06673,http://farm8.staticflickr.com/7198/6960605037_3e1c06b08d.jpg
4240876226,4,141.350801,43.068625,http://farm5.staticflickr.com/4062/4240876226_b85984204c.jpg
6025449501,11,141.349983,43.067963,http://farm7.staticflickr.com/6199/6025449501_c5851f00a8.jpg
7060568765,7,141.351081,43.068522,http://farm6.staticflickr.com/5335/7060568765_5a6f9e57dd.jpg
7272112168,-1,141.349464,43.066307,http://farm8.staticflickr.com/7101/7272112168_8cc791780f.jpg
4697046022,-1,141.350122,43.069011,http://farm2.staticflickr.com/1272/4697046022_3a164f4edd.jpg
2745587279,5,141.352329,43.068511,http://farm4.staticflickr.com/3078/2745587279_93e1a74761.jpg
2758186255,5,141.352329,43.068511,http://farm4.staticflickr.com/3037/2758186255_1a63afa630.jpg
2737346347,-1,141.351669,43.066772,http://farm4.staticflickr.com/3117/2737346347_a32f4a4eb2.jpg
3950465340,4,141.350878,43.068638,http://farm3.staticflickr.com/2564/3950465340_a20469ed3a.jpg
2466336631,4,141.350801,43.068625,http://farm4.staticflickr.com/3063/2466336631_b9091dcbab.jpg
6624483729,9,141.350448,43.067077,http://farm8.staticflickr.com/7033/6624483729_432d0fa7d6.jpg
6816362823,6,141.352667,43.068248,http://farm8.staticflickr.com/7002/6816362823_71567f9b56.jpg
5338133275,21,141.349877,43.068322,http://farm6.staticflickr.com/5085/5338133275_f06b50f58a.jpg
2458643343,4,141.350801,43.068625,http://farm4.staticflickr.com/3074/2458643343_848266c847.jpg
4456944575,-1,141.350611,43.067895,http://farm3.staticflickr.com/2741/4456944575_b6f22ce51b.jpg
5461696657,6,141.352616,43.068208,http://farm6.staticflickr.com/5256/5461696657_b4b67b1442.jpg
6122730002,-1,141.350097,43.066881,http://farm7.staticflickr.com/6089/6122730002_74affb39e8.jpg
9028399605,22,141.351009,43.068229,http://farm6.staticflickr.com/5446/9028399605_aba81737fe.jpg
9031248564,22,141.351009,43.068229,http://farm3.staticflickr.com/2859/9031248564_241809964c.jpg
6902890161,6,141.352667,43.068248,http://farm8.staticflickr.com/7042/6902890161_e4db51e485.jpg
4486305958,17,141.350194,43.067658,http://farm5.staticflickr.com/4018/4486305958_a2b643d60b.jpg
9197315358,7,141.3508,43.068625,http://farm3.staticflickr.com/2892/9197315358_eb6c16909f.jpg
5461445245,21,141.349763,43.06855,http://farm6.staticflickr.com/5091/5461445245_15b5392d08.jpg
3933759144,-1,141.35044,43.067508,http://farm3.staticflickr.com/2570/3933759144_39a487551c.jpg
12746865154,-1,141.35,43.067777,http://farm8.staticflickr.com/7396/12746865154_3fb1455ff1.jpg
12746571653,20,141.35,43.068055,http://farm4.staticflickr.com/3692/12746571653_143d5467b6.jpg
5022375857,12,141.352044,43.067461,http://farm5.staticflickr.com/4152/5022375857_54d086791f.jpg
9348093553,7,141.3508,43.068625,http://farm3.staticflickr.com/2811/9348093553_fcd4105716.jpg
2759021726,5,141.352329,43.068511,http://farm4.staticflickr.com/3068/2759021726_4f4a55eb21.jpg
106797904,-1,141.35147,43.068762,http://farm1.staticflickr.com/51/106797904_a977735493.jpg
5338760156,21,141.349496,43.068273,http://farm6.staticflickr.com/5130/5338760156_09eb30142b.jpg
8032332660,-1,141.349938,43.068521,http://farm9.staticflickr.com/8453/8032332660_6abb1fdab7.jpg
4221235367,4,141.350801,43.068625,http://farm5.staticflickr.com/4046/4221235367_3e6c200413.jpg
6814415624,0,141.351608,43.06673,http://farm8.staticflickr.com/7044/6814415624_3d6bcf3b9d.jpg
9025357536,23,141.351009,43.068229,http://farm9.staticflickr.com/8264/9025357536_67d745ccef.jpg
3261818769,2,141.350269,43.066174,http://farm4.staticflickr.com/3402/3261818769_1cdb47f8fa.jpg
13657823345,6,141.35244,43.068281,http://farm4.staticflickr.com/3729/13657823345_f4f80b9715.jpg
4239094550,-1,141.35044,43.066379,http://farm3.staticflickr.com/2496/4239094550_88c554ec7b.jpg
12023024323,-1,141.349219,43.066605,http://farm4.staticflickr.com/3755/12023024323_05bb4fbbc4.jpg
4240111027,4,141.350801,43.068625,http://farm5.staticflickr.com/4043/4240111027_42fa7787c0.jpg
6914492026,7,141.351081,43.068522,http://farm8.staticflickr.com/7229/6914492026_1753984011.jpg
3212174111,8,141.352269,43.066655,http://farm4.staticflickr.com/3332/3212174111_62396f5f3e.jpg
2458644415,4,141.350801,43.068625,http://farm4.staticflickr.com/3151/2458644415_092f89b18c.jpg
13658146934,-1,141.35244,43.068281,http://farm4.staticflickr.com/3670/13658146934_8e956d5e62.jpg
3802928073,19,141.352517,43.068167,http://farm4.staticflickr.com/3503/3802928073_800da35a60.jpg
6201758664,-1,141.350827,43.065533,http://farm7.staticflickr.com/6175/6201758664_49cf75ebe3.jpg
4240874014,4,141.350801,43.068625,http://farm5.staticflickr.com/4003/4240874014_80912de3ca.jpg
2746411300,5,141.352329,43.068511,http://farm3.staticflickr.com/2180/2746411300_5b61b46d7a.jpg
4221987070,4,141.350801,43.068625,http://farm3.staticflickr.com/2491/4221987070_cb0b05b165.jpg
6816706533,24,141.352667,43.068248,http://farm8.staticflickr.com/7007/6816706533_555cb3c3a8.jpg
6023382337,-1,141.350708,43.066675,http://farm7.staticflickr.com/6201/6023382337_4ac567c23b.jpg
